Status,CRN,Course Code,Course Subject,Course Number,Course Title,Cross List Code,College,Department,Schedule Type,Credits,Days,Time,Primary Instructor,Secondary Instructors,Max Enrollment,Current Enrollment,Enrollment Available,Waitlist Count,Campus,Location,Seating,Dates
Open,11875,AAH 119-01,AAH,119,Hist of World Architecture I,,LS,HUMA,LEC,3,MW,1125 - 1215,"Hazard, Erin",,125,74,51,0,Mies,WH-113,267,22-AUG-22 to 10-DEC-22
Open,11876,AAH 119-D01,AAH,119,Discussion,,LS,HUMA,REC,0,M,0900 - 0950,,,25,7,18,0,Mies,SH-204,31,22-AUG-22 to 10-DEC-22
Closed,11877,AAH 119-D02,AAH,119,Discussion,,LS,HUMA,REC,0,M,1000 - 1050,,,25,25,0,0,Mies,PH-109,28,22-AUG-22 to 10-DEC-22
Open,11878,AAH 119-D03,AAH,119,Discussion,,LS,HUMA,REC,0,M,1000 - 1050,,,25,19,6,0,Mies,PS-213,27,22-AUG-22 to 10-DEC-22
Open,11879,AAH 119-D04,AAH,119,Discussion,,LS,HUMA,REC,0,W,0900 - 0950,,,25,3,22,0,Mies,SH-204,31,22-AUG-22 to 10-DEC-22
Open,14926,AAH 119-D05,AAH,119,Hist of World Architecture I,,LS,HUMA,REC,0,W,1000 - 1050,,,25,20,5,0,Mies,PH-109,28,22-AUG-22 to 10-DEC-22
Closed,10254,AAH 322-01,AAH,322,19th Cent Amer Art&Culture,,LS,HUMA,LEC,3,TR,1000 - 1115,"Dabbert, James",,33,33,0,1,Mies,HH-005,40,22-AUG-22 to 10-DEC-22
Open,11353,AAH 322-02,AAH,322,19th Cent Amer Art&Culture,,LS,HUMA,LEC,3,TR,1125 - 1240,"Dabbert, James",,33,32,1,0,Mies,HH-005,40,22-AUG-22 to 10-DEC-22
Open,15181,AAH 380-01,AAH,380,Birth of Modern Painting,,LS,HUMA,LEC,3,MW,1350 - 1505,"Hazard, Erin",,22,10,12,0,Mies,SH-202,31,22-AUG-22 to 10-DEC-22
Open,10429,ARCH 100-01,ARCH,100,Introduction to Architecture,,AR,ARCH,LEC,3,F,1125 - 1305,"Jacobs, Thomas",David Langdon,120,10,110,0,Mies,CR-003,90,22-AUG-22 to 10-DEC-22
Open,11708,ARCH 100-L01,ARCH,100,Laboratory,,AR,ARCH,LAB,0,T,1000 - 1240,"Jacobs, Thomas",David Langdon,60,8,52,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11709,ARCH 100-L02,ARCH,100,Laboratory,,AR,ARCH,LAB,0,T,1350 - 1630,"Jacobs, Thomas",David Langdon,60,2,58,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12152,ARCH 107-01,ARCH,107,Design Communications I,,AR,ARCH,B,3,R,0835 - 1115,"Gros, Diana",,30,4,26,0,Mies,TN-110,43,22-AUG-22 to 10-DEC-22
Open,12153,ARCH 107-02,ARCH,107,Design Communications I,,AR,ARCH,B,3,R,1350 - 1630,"McPhillips, Lauren",,30,1,29,0,Mies,TN-110,43,22-AUG-22 to 10-DEC-22
Open,12154,ARCH 107-03,ARCH,107,Design Communications I,,AR,ARCH,B,3,R,0835 - 1115,,,30,1,29,0,Mies,CR-001,40,22-AUG-22 to 10-DEC-22
Open,12155,ARCH 107-04,ARCH,107,Design Communications I,,AR,ARCH,B,3,R,1350 - 1630,"Khan, Zahida",,30,6,24,0,Mies,CR-001,40,22-AUG-22 to 10-DEC-22
Open,10056,ARCH 113-100,ARCH,113,Arch Studio I: Elements,,AR,ARCH,STU,6,MWF,1350 - 1630,"Humer, Colleen",Alessandro Paradiso,120,7,113,0,Mies,CR-LSE,999,22-AUG-22 to 10-DEC-22
Open,10057,ARCH 113-L01,ARCH,113,Laboratory,,AR,ARCH,LAB,0,T,0835 - 1115,"Gillhouse, Michael",,17,1,16,0,Mies,MM-MEZZANINE,100,22-AUG-22 to 10-DEC-22
Open,10058,ARCH 113-L02,ARCH,113,Laboratory,,AR,ARCH,LAB,0,T,1350 - 1630,"Gillhouse, Michael",,17,5,12,0,Mies,MM-MEZZANINE,100,22-AUG-22 to 10-DEC-22
Open,10059,ARCH 113-L03,ARCH,113,Laboratory,,AR,ARCH,LAB,0,R,0835 - 1115,"Crist, Andrea",,17,0,17,0,Mies,MM-MEZZANINE,100,22-AUG-22 to 10-DEC-22
Open,10060,ARCH 113-L04,ARCH,113,Laboratory,,AR,ARCH,LAB,0,R,1350 - 1630,"Crist, Andrea",,17,1,16,0,Mies,MM-MEZZANINE,100,22-AUG-22 to 10-DEC-22
Open,12744,ARCH 113-L05,ARCH,113,Laboratory,,AR,ARCH,LAB,0,S,0920 - 1200,"Crist, Andrea",,17,0,17,0,Mies,MM-MEZZANINE,100,22-AUG-22 to 10-DEC-22
Open,14732,ARCH 113-L08,ARCH,113,Laboratory,,AR,ARCH,LAB,0,M,1700 - 2000,"Cassidy, Brian",,17,0,17,0,Mies,MM-MEZZANINE,100,22-AUG-22 to 10-DEC-22
Open,10696,ARCH 201-100,ARCH,201,Architecture Studio III: House,,AR,ARCH,STU,6,MF,1350 - 1750,"Park, Jennifer",,125,79,46,0,Mies,SH-118,267,22-AUG-22 to 10-DEC-22
Open,10696,ARCH 201-100,ARCH,201,Architecture Studio III: House,,AR,ARCH,STU,6,W,1600 - 1750,"Park, Jennifer",,125,79,46,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10696,ARCH 201-100,ARCH,201,Architecture Studio III: House,,AR,ARCH,STU,6,W,1350 - 1550,"Park, Jennifer",,125,79,46,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12156,ARCH 207-01,ARCH,207,Design Communications III,,AR,ARCH,B,3,F,1000 - 1240,"Peluso, Alphonso",,27,22,5,0,Mies,TN-110,43,22-AUG-22 to 10-DEC-22
Closed,12157,ARCH 207-02,ARCH,207,Design Communications III,,AR,ARCH,B,3,T,1350 - 1630,"Staff, Jenna",,27,27,0,0,Mies,CR-001,40,22-AUG-22 to 10-DEC-22
Open,12158,ARCH 207-03,ARCH,207,Design Communications III,,AR,ARCH,B,3,T,0835 - 1115,"Staff, Jenna",,27,9,18,0,Mies,CR-001,40,22-AUG-22 to 10-DEC-22
Closed,12925,ARCH 207-04,ARCH,207,Design Communications III,,AR,ARCH,B,3,T,1350 - 1630,"Peluso, Alphonso",,27,27,0,0,Mies,TN-110,43,22-AUG-22 to 10-DEC-22
Open,12926,ARCH 305-100,ARCH,305,Architecture Studio V: Hybrid,,AR,ARCH,STU,6,M,1600 - 1750,"Wetzel, Catherine",,125,70,55,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12926,ARCH 305-100,ARCH,305,Architecture Studio V: Hybrid,,AR,ARCH,STU,6,WF,1350 - 1750,"Wetzel, Catherine",,125,70,55,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12926,ARCH 305-100,ARCH,305,Architecture Studio V: Hybrid,,AR,ARCH,STU,6,M,1350 - 1550,"Wetzel, Catherine",,125,70,55,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Closed,12465,ARCH 331-01,ARCH,331,Visual Training I,7R,AR,ARCH,LEC,3,R,0835 - 1115,"Jones, Kristin",,10,10,0,1,Mies,CR-UNC,25,22-AUG-22 to 10-DEC-22
Open,10089,ARCH 334-01,ARCH,334,Material: Metal,,AR,ARCH,LEC,3,TR,1515 - 1630,"Kibler, Stephen",,115,73,42,0,Mies,SH-118,267,22-AUG-22 to 10-DEC-22
Open,10091,ARCH 403-01,ARCH,403,Environment & Bldg Systems I,,AR,ARCH,LEC,3,TR,1350 - 1505,"Turan, Irmak",,110,70,40,0,Mies,SH-118,267,22-AUG-22 to 10-DEC-22
Open,11515,ARCH 413-01,ARCH,413,Architectural Practice,0L,AR,ARCH,LEC,3,W,1825 - 2105,"Tinucci, Andrew",Brian T. Foote,77,30,47,0,Mies,SH-118,267,22-AUG-22 to 10-DEC-22
Open,10093,ARCH 417-100,ARCH,417,Arch Studio VII:  Synthesis,,AR,ARCH,STU,6,MWF,1350 - 1750,"Tinucci, Andrew",,125,78,47,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10102,ARCH 419-100,ARCH,419,Arch Studio IX:  Advanced,,AR,ARCH,STU,6,MWF,1350 - 1750,"Flury, Frank",,150,74,76,0,Mies,CR-USE,999,22-AUG-22 to 10-DEC-22
Open,12464,ARCH 431-01,ARCH,431,Visual Training I,7R,AR,ARCH,LEC,3,R,0835 - 1115,"Jones, Kristin",,5,0,5,0,Mies,CR-UNC,25,22-AUG-22 to 10-DEC-22
Closed,14727,ARCH 433-01,ARCH,433,Intro to Digital Fabrication,,AR,ARCH,B,3,T,1000 - 1240,"Peluso, Alphonso",,25,25,0,11,Mies,TN-110,43,22-AUG-22 to 10-DEC-22
Closed,15276,ARCH 437-01,ARCH,437,BIM Revit,,AR,ARCH,LAB,3,W,1825 - 2105,"Manfredy, John",,33,33,0,6,Mies,CR-001,40,22-AUG-22 to 10-DEC-22
Closed,11030,ARCH 438-01,ARCH,438,Design Visualization,,AR,ARCH,B,3,W,1000 - 1240,"Hsu, Ying-Chun",,25,25,0,7,Mies,CR-001,40,22-AUG-22 to 10-DEC-22
Open,10156,ARCH 445-01,ARCH,445,The Prairie School,0R,AR,ARCH,LEC,3,M,1000 - 1240,"Studer, Megan",,55,32,23,0,Mies,CR-003,90,22-AUG-22 to 10-DEC-22
Closed,14903,ARCH 449-01,ARCH,449,Alternative Chairs,,AR,ARCH,LEC,3,F,1000 - 1240,"Kriegshauser, John",,12,12,0,16,Mies,MM-MEZZANINE,100,22-AUG-22 to 10-DEC-22
Closed,15364,ARCH 449-02,ARCH,449,Alternative Chairs,,AR,ARCH,LEC,3,T,1700 - 1940,"Kriegshauser, John",,12,12,0,4,Mies,MM-MEZZANINE,100,22-AUG-22 to 10-DEC-22
Closed,10157,ARCH 456-01,ARCH,456,Topics: The Modern Woman I,,AR,ARCH,LEC,3,W,1000 - 1240,"Humer, Colleen",,16,16,0,1,Mies,CR-UC2,25,22-AUG-22 to 10-DEC-22
Closed,11356,ARCH 471-01,ARCH,471,Architectural Freehand Render,,AR,ARCH,LEC,3,T,1000 - 1240,"Majkrak, Martin",,15,15,0,5,Mies,CR-UC2,25,22-AUG-22 to 10-DEC-22
Closed,10878,ARCH 473-01,ARCH,473,Conflict and Time,,AR,ARCH,LEC,3,T,1000 - 1240,"Miller, Jonathan",,20,20,0,12,Mies,CR-014,49,22-AUG-22 to 10-DEC-22
Closed,12351,ARCH 482-01,ARCH,482,Material: Fibrous,,AR,ARCH,LEC,3,M,1825 - 2105,"Endres, Paul",,75,75,0,5,Mies,CR-003,90,22-AUG-22 to 10-DEC-22
Open,11322,ARCH 485-01,ARCH,485,Structures I,,AR,ARCH,LEC,3,T,1700 - 1940,"Kibler, Stephen",,60,5,55,0,Mies,PH-131,196,22-AUG-22 to 10-DEC-22
Open,14728,ARCH 488-01,ARCH,488,Long-Span&Special Structures,,AR,ARCH,LEC,3,R,1350 - 1630,"Elnimeiri, Mahjoub",,15,2,13,0,Mies,HH-003,45,22-AUG-22 to 10-DEC-22
Open,15374,ARCH 490-01,ARCH,490,Arch Photography/Adobe Image,,AR,ARCH,SEM,3,T,1350 - 1630,"Zbaren, William",,10,5,5,0,Mies,CR-UC2,25,22-AUG-22 to 10-DEC-22
Open,15277,ARCH 491-01,ARCH,491,Southern Exposure I,,AR,ARCH,SEM,3,F,1000 - 1240,"Bey, Lee",,15,14,1,0,Mies,CR-014,49,22-AUG-22 to 10-DEC-22
Open,15278,ARCH 491-02,ARCH,491,Modrn Arch/Lndscp as Cul Herit,,AR,ARCH,SEM,3,T,1700 - 1940,"Sabatino, Michelangelo",Thomas G. Harboe,15,6,9,0,Mies,TN-112,15,22-AUG-22 to 10-DEC-22
Open,15279,ARCH 491-03,ARCH,491,Arch and Environmental Ethics,,AR,ARCH,LEC,3,R,1000 - 1240,"Keller, Sean",,30,7,23,0,Mies,CR-014,49,22-AUG-22 to 10-DEC-22
Open,14850,ARCH 497-06,ARCH,497,Research High-Rise-Living,,AR,ARCH,LEC,3,W,1000 - 1240,"Arets, Wiel",,15,7,8,0,Mies,CR-UC1,15,22-AUG-22 to 10-DEC-22
Open,15017,ARCH 497-20,ARCH,497,ARCH 417 EXP STUDIO,,AR,ARCH,SEM,3,M,1100 - 1340,"Tinucci, Andrew",,35,0,35,0,Mies,CR-014,49,22-AUG-22 to 10-DEC-22
Open,10159,ARCH 500-01,ARCH,500,Global Modernism,,AR,ARCH,LEC,3,R,1350 - 1630,"Sabatino, Michelangelo",,60,6,54,0,Mies,CR-003,90,22-AUG-22 to 10-DEC-22
Open,15317,ARCH 502-01,ARCH,502,Adv Topics in Hist&Theory I,,AR,ARCH,LEC,3,M,1000 - 1240,"Miller, Jonathan",,15,7,8,0,Mies,TN-112,15,22-AUG-22 to 10-DEC-22
Open,12159,ARCH 506-01,ARCH,506,Design Communications I,,AR,ARCH,B,3,R,1825 - 2105,"Hicks, Jordan",,20,0,20,0,Mies,CR-001,40,22-AUG-22 to 10-DEC-22
Open,12160,ARCH 508-01,ARCH,508,Design Communications III,,AR,ARCH,B,3,W,1825 - 2105,"Messner, Matthew",,33,5,28,0,Internet,TN-110,43,22-AUG-22 to 10-DEC-22
Closed,14770,ARCH 509-01,ARCH,509,"Topics: Facades-Perf, Sys, Mat",,AR,ARCH,LEC,3,T,1700 - 1940,"Szpiech, Paulina",,16,16,0,0,Mies,CR-014,49,22-AUG-22 to 10-DEC-22
Open,11514,ARCH 513-01,ARCH,513,Environ & Building Systems I,,AR,ARCH,LEC,3,R,1700 - 1940,"Anand, Sachin",,55,8,47,0,Mies,HH-002,106,22-AUG-22 to 10-DEC-22
Open,10942,ARCH 520-01,ARCH,520,Introduction to Urbanism,0T,AR,ARCH,LEC,3,W,1000 - 1240,"Mimica, Vedran",Ronald E. Henderson,40,23,17,0,Mies,CR-014,49,22-AUG-22 to 10-DEC-22
Open,10200,ARCH 541-100,ARCH,541,Architecture Studio I,,AR,ARCH,STU,6,MWF,1350 - 1750,"Johnson, Leslie",,30,0,30,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10634,ARCH 543-100,ARCH,543,Architecture Studio III,,AR,ARCH,STU,6,MWF,1350 - 1750,"Brock, Thomas",,60,5,55,0,Mies,CR-USW,999,22-AUG-22 to 10-DEC-22
Open,10201,ARCH 545-100,ARCH,545,Arch Studio V: Advanced,,AR,ARCH,STU,6,MWF,1350 - 1750,"Felsen, Martin",,80,38,42,0,Mies,SH-118,267,22-AUG-22 to 10-DEC-22
Open,11779,ARCH 568-01,ARCH,568,Architectural Practice,0L,AR,ARCH,LEC,3,W,1845 - 2135,"Tinucci, Andrew",Brian T. Foote,10,2,8,0,Mies,SH-118,267,22-AUG-22 to 10-DEC-22
Open,15362,ARCH 570-02,ARCH,570,Talking TALL I,,AR,ARCH,SEM,3,M,1000 - 1240,"Wood, Antony",,10,8,2,0,Mies,CR-UC2,25,22-AUG-22 to 10-DEC-22
Open,15363,ARCH 572-02,ARCH,572,Tall Building Technologies I,,AR,ARCH,LEC,3,R,1000 - 1240,"Wood, Antony",,10,6,4,0,Mies,CR-UC2,25,22-AUG-22 to 10-DEC-22
Open,15359,ARCH 590-103,ARCH,590,Specialized Research,,AR,ARCH,IND,8,, - ,"Miller, Jonathan",,5,1,4,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11028,ARCH 590-124,ARCH,590,Specialized Research,,AR,ARCH,IND,8,, - ,"Denison, Dirk",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12378,ARCH 590-154,ARCH,590,Specialized Research,,AR,ARCH,IND,8,T,1000 - 1240,"Mimica, Vedran",,10,2,8,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15003,ARCH 591-103,ARCH,591,Research and Thesis M.S.,,AR,ARCH,IND,20,, - ,"Miller, Jonathan",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10909,ARCH 591-115,ARCH,591,Research and Thesis M.S.,,AR,ARCH,IND,20,, - ,"Keller, Sean",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10239,ARCH 591-124,ARCH,591,Research and Thesis M.S.,,AR,ARCH,IND,20,, - ,"Denison, Dirk",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12774,ARCH 591-130,ARCH,591,Research and Thesis M.S.,,AR,ARCH,IND,20,, - ,"Elnimeiri, Mahjoub",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10380,ARCH 591-144,ARCH,591,Research and Thesis M.S.,,AR,ARCH,IND,20,, - ,"Ronan, John",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11764,ARCH 591-154,ARCH,591,Research and Thesis M.S.,,AR,ARCH,IND,20,R,1000 - 1240,"Mimica, Vedran",,10,4,6,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10381,ARCH 591-155,ARCH,591,Research and Thesis M.S.,,AR,ARCH,IND,20,, - ,"Brock, Thomas",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10382,ARCH 591-173,ARCH,591,Research and Thesis M.S.,,AR,ARCH,IND,20,, - ,"Felsen, Martin",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10635,ARCH 591-184,ARCH,591,Research and Thesis M.S.,,AR,ARCH,IND,20,, - ,"Wetzel, Catherine",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10383,ARCH 591-185,ARCH,591,Research and Thesis M.S.,,AR,ARCH,IND,20,, - ,"Conger-Austin, Susan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10910,ARCH 591-187,ARCH,591,Research and Thesis M.S.,,AR,ARCH,IND,20,, - ,"Kultermann, Eva",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15043,ARCH 591-200,ARCH,591,Research and Thesis M.S.,,AR,ARCH,IND,20,, - ,"Turan, Irmak",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11801,ARCH 595-01,ARCH,595,Research in Progress Forum,,AR,ARCH,SEM,1,R,1700 - 1815,"Sabatino, Michelangelo",,10,0,10,0,Mies,TN-112,15,22-AUG-22 to 10-DEC-22
Open,11643,ARCH 597-102,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Sabatino, Michelangelo",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11644,ARCH 597-103,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Flury, Frank",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13637,ARCH 597-107,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Endres, Paul",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14389,ARCH 597-112,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Clark, Terry",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11624,ARCH 597-115,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Keller, Sean",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Closed,12055,ARCH 597-116,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Leung, Luke",,0,0,0,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12039,ARCH 597-117,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Feldman, Roberta",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12385,ARCH 597-118,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Henderson, Ronald",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11168,ARCH 597-119,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Peluso, Alphonso",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14933,ARCH 597-120,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Villalobos Hernandez, Maria",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10384,ARCH 597-125,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Krawczyk, Robert",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10385,ARCH 597-130,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Elnimeiri, Mahjoub",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11831,ARCH 597-134,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"DeSalvo, John",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12400,ARCH 597-135,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Robertson, Donna",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11302,ARCH 597-137,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Herman, Matthew",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12404,ARCH 597-144,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Ronan, John",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15014,ARCH 597-154,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Mimica, Vedran",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15044,ARCH 597-155,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Brock, Thomas",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12308,ARCH 597-159,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Du, Peng",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12387,ARCH 597-167,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Azari, Rahman",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10937,ARCH 597-173,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Felsen, Martin",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12373,ARCH 597-178,ARCH,597,Special Problems,,AR,ARCH,IND,8,, - ,"Vronskaya, Alla",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11343,ARCH 597-194,ARCH,597,Special Problems,,AR,ARCH,IND,3,, - ,"Wood, Antony",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14287,ARCH 601-01,ARCH,601,Research Methodologies,,AR,ARCH,SEM,3,R,1000 - 1240,"Sabatino, Michelangelo",,15,5,10,0,Mies,TN-112,15,22-AUG-22 to 10-DEC-22
Open,14858,ARCH 602-01,ARCH,602,Crafting a Dissertation,,AR,ARCH,SEM,3,T,1350 - 1630,"Sabatino, Michelangelo",,15,0,15,0,Mies,TN-112,15,22-AUG-22 to 10-DEC-22
Open,11625,ARCH 691-102,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Sabatino, Michelangelo",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11476,ARCH 691-107,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Endres, Paul",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11804,ARCH 691-112,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Clark, Terry",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11049,ARCH 691-115,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Keller, Sean",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11829,ARCH 691-117,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Feldman, Roberta",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12386,ARCH 691-118,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Henderson, Ronald",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14934,ARCH 691-120,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Villalobos Hernandez, Maria",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10387,ARCH 691-130,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Elnimeiri, Mahjoub",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12401,ARCH 691-135,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Robertson, Donna",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11328,ARCH 691-137,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Herman, Matthew",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11453,ARCH 691-144,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Ronan, John",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12377,ARCH 691-154,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Mimica, Vedran",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15037,ARCH 691-155,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Brock, Thomas",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12309,ARCH 691-159,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Du, Peng",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12388,ARCH 691-167,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Azari, Rahman",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11048,ARCH 691-173,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Felsen, Martin",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12374,ARCH 691-178,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Vronskaya, Alla",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11325,ARCH 691-187,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Kultermann, Eva",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12782,ARCH 691-190,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Jones, Kristin",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11473,ARCH 691-194,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Wood, Antony",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13639,ARCH 691-195,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Segerstrale, Ullica",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14395,ARCH 691-196,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Rosenberg, Jonathan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14977,ARCH 691-197,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Huang, Hao",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15038,ARCH 691-198,ARCH,691,Doctoral Research,,AR,ARCH,IND,20,, - ,"Clark, Raymond",,5,0,5,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11653,AS 101-01,AS,101,Heritage and Values of USAF I,,AM,AFAS,LEC,1,R,0700 - 0750,"Olsen, Anna","Michael Povilus, Kyle Hees",60,0,60,0,Mies,IT-1F6-1,145,22-AUG-22 to 10-DEC-22
